text,label,,
"על כל פלסטיני שהורגים צריך לתת פרס כספי בסך 10000 ש""ח + סופ""ש בחול הכול כלול..",1,,
כל הכבוד!! חייל תותח כן ירבו...,0,,
מחבל,1,,
אש על הגולשששש.....,0,,
כל הכבוד.אין אין להם מקום פה בארץ תתעוררו.גם כך המדינה המטומטמת הזאת נתנה להם תעודות זהות כחולות.יאלה המקום שלהם לא איתהו לסלק אותם.,0,,
בנו זונה,1,,
טוב מאוד,0,,
"ככה יעשה למי שרוצה לפגוע בחייל/שוטר,",0,,
אני בתור מגבניק לשעבר בטואח שלא סתם בלי סיבה פתח באש!,0,,
כבוד,0,,
משטרה מלשינים מניאקים,1,,
עוד שבוע נשמע שהוא קיבל פרס ישראל או משהו,0,,
בול פגיעה... חחחחח,0,,
"""הבא להורגך השכם להורגו""",0,,
כל הכבוד לו מוות לערבים ולשמלאנים !!!,0,,
ניסים קורים יום יום! תודה לך ה',0,,
"רצח רצח רצח והוא אףרק רצה להביא אוכל הביתה. אבל ממתי מג""בניקים צמאי דם מקפידים על הוראות פתיחה באש",1,,
מוסא אבו אבו!!! הבן זונה זה הפלסטיני שרצה לדקור את השוטר!!!!וטוב מאוד שהוא מת!!! וכל פלסטיני מנייאק שירצה לפגוע ביהודי ימות אמן הןא וכל משפחתו.!!!!!!,1,,
"כל הכבוד צל""ש מגיע לחייל מג""ב",0,,
זה סופו של כל בלון!!!לפוצץ למען יראו ויראו!,0,,
טוב מאוד,0,,
אם הרג אותו סתם ללא סיבה ..אז שימות הוא והמשפחה שלו ..אנחנו יודעים מי מתגייס למג׳ב בד׳כ,0,,
גבר גבר מחבלים רק ככה מבינים .בכח הזרוע. הבא להורגך השכם להורגו,0,,
"השוטר מג""ב בסדר זה מה שחשוב",0,,
הנני תקווה שהאצבע אינה קלה על ההדק !! ושבאמת הייתה סכנת חיים בל נשכח את הנאמר שופך דם האדם באדם...כל אדם במשמע ואפילו אויבך!!!,0,,
"עם השופטים קבעו שזה לא טרור,אז למה אתם בכותרת קוראים לו מחבל?🤔",1,,
מעניין עם זה היה ערבי מחבל הייתה כותרת גם,1,,
וואלה אכבר ימח שמכם,0,,
צדקו השופטים!!לא טרור אלא הגנה על אזרחנו. אולי מאלו היה יוצא מפגע .הקדים תרופה למכה .,0,,
הוא צריך לקבל אות הןקרה,0,,
"עכשיו זה מחבל... כשאלה פלסטינים רוצחים בחירת המילים היא קצת שונה (צעיר, נער, בחור)",1,,
לא ייאמן זה אמיתי ??? סוף סוף קצת היגיון !!!,0,,
חשבתי שהשופטים 0מולנים,0,,
הוא לא מחבל הוא איש חביב יקר ואהוב !!!!,0,,
הוא רצח אנשים חפים מפשע הוא מחבל לכל דבר,1,,
לשחרר מייד,0,,
בעיניי זה לא טרור,0,,
עמוד של אנטישמים,0,,
עמוד של שרמוטות שמולאנים מסריחים,1,,
טוב שלא צירפתם התנצלות בפוסט...,0,,
אמא שלכם מחבל,1,,
"אם הייתי עמי, הייתי תובעת אתכם. בית המשפט החליט שהוא לא ביצע מעשה טרור, אז למה לכנות אותו מחבל?",0,,
״וואללה ואכבר״ זה הכותרת הכי מתאימה להם כאתר חדשות,1,,
"""מחבל"" ""רצח"" הוא לא ""צעיר""???מה קרה אתם משתמשים במילים האלה כי הוא יהודי??צבועים שמאלנים זבללל",1,,
המחבל עמי פופר? הבן אדם עבר אונס עוד מול אנשים שצופים המרחק בין מחבל לזה הוא גדול,1,,
למה מחבל למה לדבר ככה בנאדם חכם מאוד וצדיק,0,,
יש לכם מזל שאנחנו מדינת חוק כי מיי שיושב באתר שלכם במדינה כמו אירן שאתם בוגדים במדינה היתם נשחתים,0,,
אחלה עמיאוהביםםםםם,0,,
קוראים לזה רצח שזה יהודי Ori Biton,1,,
"מחבל. בושה שהוא קורא לעצמו יהודי דתי ושם כיפה.הוא רצח אנשים חפים מפשע,אף אחד לא פגע בו או אנס אותו,סתם רצח כי הם ערבים. 'אל תרצח'",1,,
הוא לא מחבל,0,,
לא חשוב מא קבעו שופטי הארץ העיקר מה יקבע השופט הקביר,0,,
״מחבל״,1,,
זה לא טרור זה מצווה 👍,0,,
"נקמה ופעולת טרור זה שתי מקרים שונים. אתר מלקק של מחבלים פלסטינים. תסגרו את האתר שלכם תומכי מחבלים, ותעברו לעזה או רמאללה. בוגדים",1,,
להרוג מחבלים זה לא רצח ולא נחשב כמחבל!! יהזויים,0,,
אם השופטים החליטו שהוא לא מואשם בטרור אז למה אתםםםםםם מכנים אותו מחבלללללל! ישרמוטות,0,,
רצח 7 אנשים + את אשתו ובנוסך הכל 9 אנשיםוקיבל רק 40 שנה? מישהו שם בכלל ביצע הערכת מסוכנות לציבור? מה נסגר עם מערכת במשפט?!,0,,
איך זה כזה ישראלי אז הוא מחבל אבל כשזה הפוך זה רק ״צעיר״ וכמובן שהוא לא רצח הוא הרג וכנראה בשוגג וכנראה לא על רקע לאומני..אתם צבועים. פשוט בושה!,0,,
עמוד של שמאלניים מזדיינים,1,,
"אילו היתם יודעים את האמת ,רק קשקשת ברשת , הסיפור הזה זכור לי מאוד.",0,,
אצלנו שופטים וכולאים. ואצלכם רוצחים מחלקים עוגות.,0,,
בושה לימין שרוצחים עלובים אלה הגיבורים שלכם,1,,
וואלהאכבר#טרור עיתונאי כמדובר בערבים זה צעירים שנלחמים על חופש ופה מדובר במחבל אין לכם גבולות,0,,
מלך ישראל עמי פופר,0,,
ווואוווווו רצח!? השופטים קבעו שלא!!!!! אז איך מערכת וואלה החליטה שכן?,0,,
ברוך ה׳,0,,
זה רוצח זה תיתביישו לכם.זה גיבור ישראל אתם בושה יאתר של שמאלנים,1,,
איזה כיףףףף שהרג אותם,1,,
רק 7 🤣,1,,
כל הכבוד לו שרק ימשיך !,0,,
פתאום מחבל?????לא נער אולי?,0,,
עמי הגבר אוהבים אותך,0,,
לא הבנתי אם זה לא טרור איך כתוב המחבל?,0,,
וואלה אתם המחבליםוהוא הגבר,0,,
גם אני מורידה עוקב.מי מצטרף?!,0,,
כול הכבוד👏👏,0,,
"אה שזה יהודי רושמים ""מחבל"" ?",0,,
גיבור ישראל,0,,
אשרייך,0,,
הרב עמי פופר צדיק,0,,
אתם מחבלים עמי פופר צגיק,0,,
אתם מחבלים יותר ממנו,1,,
ואיזה שרמוטות זונות העיתון הזה כי אם היה מחבל רוצח יהודים היו רושמים עקב הכיבוש והעוני ואין מילה כזאת פלסטין כמו שאיו מדינה כזאת תפנימו הרג 7 מוסלמים שונאי ישראל עיתון שמאלני זבל,1,,
מחבל אמא שלכם יבוגדים,1,,
טוב מאוד.,0,,
לא מחבל לא טרוריסט ואללה הפעם צודקים,0,,
״מחבל״?! לא התקשורת שלנו הזויה ברמות!.,0,,
ממש לא מחבל ולא טרור קחו דוגמא ממנו ותצדיעו לו שירבו עוד אלפים כמוהו אלוך ושכל השמאלנים יפה נפש תתפוצצו סוף סוף בית המשפט העלוב במדינה הזאת עשה צדק !,0,,
"רצח וטרור יהודי! אין מה להסתיר, אנחנו לא צחים כשלג! גם טרור יהודי זה מושג בימינו!",0,,
צדיק,0,,
תשקורת שמאלנית!!!,1,,
זה היה א מצווהב נקמהג בגלל שני הנ''ל זה לא טירור.,0,,
אם הייתם בודקים את המקרה כמו אתר חדשות רציני לא הייתם כותבים כזאת כותרת מטעה ושקרית,0,,
עוכרי ישראל חלאות אדם שמאלנים מנאייק,1,,
"איכס אני לא מאמינה שאני משרתת בצבא שמגן על אנשים כמוכם, אתם פשוט ביזיון",1,,
אם היה הפוךצעיר רצח שבע יהודים...,0,,
מתי שטוב להם אומרים מחבל עלק מחבל זה יהודי צדיק שעשה מלאכת קודש,0,,
"נקבע שלא טרור לכן רוצח ולא מחבל , מה אפשר לצפות מוואלה ? אתר סוג ז׳",1,,
ה' יחזק אותו בעזרת השם שחרור מוקדם,0,,
אז יבני שרמוטות קבעו שזה לא טרור אז למה לירשום מחבל יכאחבות והעיקר שאם זה היה ערבי שהרג 100 יהודים תיגידו שהוא פלסטינאי מדוכא,1,,
חדשות של מחבלים אתם לא פחות מזה שונאי ישראל,0,,
מלך,0,,
שהשמאל ירגישו מה אנחנו מרגישים בהרבה פסיקות נגד מחבלים ערבים,0,,
מסכן עבר אונס בילדות שגרם לו להיכנס למצב נפשי קשה אנשים אתם עוד נגד הרוצח לכול המתייפייפים שימו את עצמכם בנעליו הוא לא היה כשיראבל עדיף שימותו 10000000000000000 מאשר יהודי אחד,1,,
אם זה מחבל מה אתם?,0,,
יש שופטים בירושלים,0,,
בדרך לבחירות חמישיות,0,,
היידה בן גביר . אתה מזה חייב להיות בממשלה לסתום להם פיות במיוחד לאיש הפח.,1,,
תותח🔥,0,,
כשהם משתפים אמירות שלך זה אומר שהם מפחדים ושאתה בכיוון הנכון חזק ואמץ 👏,0,,
איש חסד ואמת אתה ❤️,0,,
רק בן גביר והחרדים יצילו את מדינת היהודים,0,,
"טוב מאוד, היידה בואו נסתער",0,,
לפיד = מחבל,1,,
אם זה התנאי אז אבחר באיתמר בן גביר !!! מצא חן בעיני חחחח העיקר לדפוק את האנאלפבית יאיר לפיד ....,0,,
איתמר בן גביר הפעם אתה בטוח נכנס ויש מצב שתגיע לשמונה מנדטים.,0,,
חוק חזק וטוב,0,,
רק בן גביר,0,,
לא סובל את ביבי איש השמאל אבל על שוקולדים וסיקור אוהד לא צריך להיות משפט.בן גביר צדק !,0,,
אני תומך ביבי טך גם מאוד רוצה לראות אותך בממשלה שלנו בתור שר משפטים.,0,,
החוק צריך להיות בארץ כמו בצרפת אחרי שיסיים את הכהונה. שיתחילו עם המשפט נקודה בלי קשר לזה שהוא זכאיואלה משפטי ראוה לא יותר,0,,
קדימה בן גביר כולם מאחוריך 7 מנדטים בעזרת ה׳,0,,
בן גביר עולה עליך ב 555 רמות,1,,
"תמשיכו לבחור,אני עפתי מהמקום המסריח והמכוער הזה, תפו על ה120 פיגס",1,,
